date,site_id,part_id,planned_maintenance,consumption_qty,on_hand_qty,backorder_qty,blocked_qty,forecast_qty,forecast_type,forecast_uplift_pct
9/26/2022,SITE01,P00262,FALSE,1,18,0,0,2,Baseline,0
10/3/2022,SITE01,P00262,FALSE,1,17,0,0,2,Baseline,0
10/10/2022,SITE01,P00262,FALSE,1,16,0,0,2,Baseline,0
10/17/2022,SITE01,P00262,FALSE,0,16,0,0,2,Baseline,0
10/24/2022,SITE01,P00262,TRUE,1,15,0,0,2,Baseline,0
10/31/2022,SITE01,P00262,FALSE,2,13,0,0,1,Baseline,0
11/7/2022,SITE01,P00262,FALSE,0,13,0,0,1,Baseline,0
11/14/2022,SITE01,P00262,TRUE,1,12,0,0,1,Adjusted,0.331
11/21/2022,SITE01,P00262,TRUE,0,12,0,0,1,Baseline,0
11/28/2022,SITE01,P00262,FALSE,3,9,0,0,1,Baseline,0
12/5/2022,SITE01,P00262,TRUE,0,9,0,0,1,Baseline,0
12/12/2022,SITE01,P00262,TRUE,1,18,0,0,1,Baseline,0
12/19/2022,SITE01,P00262,TRUE,3,15,0,0,1,Baseline,0
12/26/2022,SITE01,P00262,FALSE,0,15,0,0,1,Baseline,0
1/2/2023,SITE01,P00262,FALSE,3,12,0,0,2,Baseline,0
1/9/2023,SITE01,P00262,FALSE,3,9,0,0,2,Baseline,0
1/16/2023,SITE01,P00262,TRUE,0,9,0,0,2,Adjusted,0.118
1/23/2023,SITE01,P00262,FALSE,8,9,0,0,2,Baseline,0
1/30/2023,SITE01,P00262,TRUE,4,5,0,0,3,Baseline,0
2/6/2023,SITE01,P00262,TRUE,1,16,0,0,3,Baseline,0
2/13/2023,SITE01,P00262,FALSE,2,14,0,0,2,Baseline,0
2/20/2023,SITE01,P00262,TRUE,3,11,0,0,3,Baseline,0
2/27/2023,SITE01,P00262,TRUE,3,15,0,0,3,Baseline,0
3/6/2023,SITE01,P00262,TRUE,3,12,0,0,3,Baseline,0
3/13/2023,SITE01,P00262,FALSE,1,11,0,0,3,Baseline,0
3/20/2023,SITE01,P00262,FALSE,2,9,0,0,2,Baseline,0
3/27/2023,SITE01,P00262,FALSE,0,9,0,0,2,Baseline,0
4/3/2023,SITE01,P00262,TRUE,1,8,0,0,2,Adjusted,-0.054
4/10/2023,SITE01,P00262,TRUE,1,7,0,0,2,Baseline,0
4/17/2023,SITE01,P00262,FALSE,1,12,0,0,1,Baseline,0
4/24/2023,SITE01,P00262,TRUE,1,11,0,0,1,Baseline,0
5/1/2023,SITE01,P00262,TRUE,1,10,0,0,1,Baseline,0
5/8/2023,SITE01,P00262,FALSE,2,22,0,0,1,Baseline,0
5/15/2023,SITE01,P00262,TRUE,4,18,0,0,1,Baseline,0
5/22/2023,SITE01,P00262,TRUE,2,16,0,0,2,Baseline,0
5/29/2023,SITE01,P00262,TRUE,2,14,0,0,2,Adjusted,0.1
6/5/2023,SITE01,P00262,TRUE,2,12,0,0,2,Baseline,0
6/12/2023,SITE01,P00262,FALSE,3,9,0,0,2,Baseline,0
6/19/2023,SITE01,P00262,FALSE,2,21,0,0,2,Baseline,0
6/26/2023,SITE01,P00262,FALSE,1,20,0,0,2,Baseline,0
7/3/2023,SITE01,P00262,TRUE,5,15,0,0,4,Adjusted,0.258
7/10/2023,SITE01,P00262,FALSE,2,13,0,0,2,Baseline,0
7/17/2023,SITE01,P00262,FALSE,3,10,0,0,3,Adjusted,0.156
7/24/2023,SITE01,P00262,TRUE,4,6,0,0,2,Adjusted,-0.115
7/31/2023,SITE01,P00262,TRUE,2,4,0,0,3,Baseline,0
8/7/2023,SITE01,P00262,FALSE,1,12,0,0,2,Baseline,0
8/14/2023,SITE01,P00262,TRUE,1,11,0,0,2,Baseline,0
8/21/2023,SITE01,P00262,FALSE,3,15,0,0,3,Baseline,0
8/28/2023,SITE01,P00262,TRUE,0,15,0,0,2,Adjusted,0.101
9/4/2023,SITE01,P00262,TRUE,0,15,0,0,2,Adjusted,0.2
9/11/2023,SITE01,P00262,TRUE,0,15,0,0,1,Baseline,0
9/18/2023,SITE01,P00262,FALSE,1,14,0,0,1,Baseline,0
9/25/2023,SITE01,P00262,TRUE,2,12,0,0,1,Adjusted,0.172
10/2/2023,SITE01,P00262,FALSE,1,11,0,0,1,Baseline,0
10/9/2023,SITE01,P00262,TRUE,1,10,0,0,1,Baseline,0
10/16/2023,SITE01,P00262,TRUE,1,9,0,0,1,Baseline,0
10/23/2023,SITE01,P00262,FALSE,2,16,0,0,1,Baseline,0
10/30/2023,SITE01,P00262,TRUE,0,16,0,0,1,Baseline,0
11/6/2023,SITE01,P00262,FALSE,0,16,0,0,1,Adjusted,0.155
11/13/2023,SITE01,P00262,TRUE,1,15,0,0,1,Baseline,0
11/20/2023,SITE01,P00262,FALSE,1,14,0,0,1,Baseline,0
11/27/2023,SITE01,P00262,TRUE,4,10,0,0,1,Baseline,0
12/4/2023,SITE01,P00262,TRUE,0,10,0,0,1,Baseline,0
12/11/2023,SITE01,P00262,TRUE,2,15,0,0,1,Baseline,0
12/18/2023,SITE01,P00262,FALSE,0,15,0,0,1,Adjusted,0.194
12/25/2023,SITE01,P00262,FALSE,4,11,0,0,1,Baseline,0
1/1/2024,SITE01,P00262,TRUE,3,18,0,0,2,Baseline,0
1/8/2024,SITE01,P00262,FALSE,2,16,0,0,2,Baseline,0
1/15/2024,SITE01,P00262,FALSE,0,16,0,0,2,Baseline,0
1/22/2024,SITE01,P00262,FALSE,7,9,0,0,2,Baseline,0
1/29/2024,SITE01,P00262,TRUE,3,13,0,0,3,Baseline,0
2/5/2024,SITE01,P00262,FALSE,5,16,0,0,3,Baseline,0
2/12/2024,SITE01,P00262,TRUE,2,14,0,0,3,Baseline,0
2/19/2024,SITE01,P00262,FALSE,3,11,0,0,3,Baseline,0
2/26/2024,SITE01,P00262,FALSE,3,8,0,0,3,Baseline,0
3/4/2024,SITE01,P00262,FALSE,1,20,0,0,3,Adjusted,0.066
3/11/2024,SITE01,P00262,TRUE,2,18,0,0,3,Baseline,0
3/18/2024,SITE01,P00262,TRUE,1,17,0,0,2,Baseline,0
3/25/2024,SITE01,P00262,FALSE,2,15,0,0,2,Baseline,0
4/1/2024,SITE01,P00262,TRUE,4,11,0,0,2,Baseline,0
4/8/2024,SITE01,P00262,TRUE,2,9,0,0,2,Baseline,0
4/15/2024,SITE01,P00262,FALSE,3,15,0,0,2,Baseline,0
4/22/2024,SITE01,P00262,FALSE,7,20,0,0,2,Baseline,0
4/29/2024,SITE01,P00262,TRUE,3,17,0,0,3,Baseline,0
5/6/2024,SITE01,P00262,FALSE,0,17,0,0,3,Baseline,0
5/13/2024,SITE01,P00262,TRUE,2,15,0,0,3,Baseline,0
5/20/2024,SITE01,P00262,FALSE,3,12,0,0,3,Baseline,0
5/27/2024,SITE01,P00262,FALSE,2,10,0,0,3,Baseline,0
6/3/2024,SITE01,P00262,TRUE,4,16,0,0,3,Baseline,0
6/10/2024,SITE01,P00262,FALSE,3,13,0,0,3,Baseline,0
6/17/2024,SITE01,P00262,FALSE,0,13,0,0,2,Baseline,0
6/24/2024,SITE01,P00262,FALSE,1,12,0,0,2,Baseline,0
7/1/2024,SITE01,P00262,FALSE,0,12,0,0,2,Baseline,0
7/8/2024,SITE01,P00262,TRUE,1,11,0,0,2,Baseline,0
7/15/2024,SITE01,P00262,FALSE,2,9,0,0,2,Baseline,0
7/22/2024,SITE01,P00262,TRUE,3,6,0,0,2,Baseline,0
7/29/2024,SITE01,P00262,FALSE,2,11,0,0,1,Baseline,0
8/5/2024,SITE01,P00262,TRUE,2,9,0,0,1,Baseline,0
8/12/2024,SITE01,P00262,TRUE,2,17,0,0,2,Adjusted,0.259
8/19/2024,SITE01,P00262,TRUE,0,17,0,0,1,Baseline,0
8/26/2024,SITE01,P00262,TRUE,1,16,0,0,2,Baseline,0
9/2/2024,SITE01,P00262,TRUE,2,14,0,0,2,Baseline,0
9/9/2024,SITE01,P00262,FALSE,2,12,0,0,2,Baseline,0
9/16/2024,SITE01,P00262,FALSE,1,11,0,0,2,Baseline,0
9/23/2024,SITE01,P00262,FALSE,0,11,0,0,1,Baseline,0
9/30/2024,SITE01,P00262,FALSE,0,11,0,0,1,Baseline,0
10/7/2024,SITE01,P00262,TRUE,1,10,0,0,1,Baseline,0
10/14/2024,SITE01,P00262,FALSE,0,10,0,0,1,Baseline,0
10/21/2024,SITE01,P00262,TRUE,1,9,0,0,1,Adjusted,-0.058
10/28/2024,SITE01,P00262,TRUE,1,22,0,0,1,Baseline,0
11/4/2024,SITE01,P00262,FALSE,3,19,0,0,1,Baseline,0
11/11/2024,SITE01,P00262,TRUE,3,16,0,0,1,Baseline,0
11/18/2024,SITE01,P00262,FALSE,1,15,0,0,1,Baseline,0
11/25/2024,SITE01,P00262,TRUE,4,11,0,0,2,Baseline,0
12/2/2024,SITE01,P00262,FALSE,1,10,0,0,2,Baseline,0
12/9/2024,SITE01,P00262,TRUE,0,10,0,0,2,Adjusted,0.337
12/16/2024,SITE01,P00262,TRUE,0,10,0,0,2,Baseline,0
12/23/2024,SITE01,P00262,TRUE,3,15,0,0,2,Baseline,0
1/3/2022,SITE01,P00263,FALSE,3,43,0,0,3,Baseline,0
1/10/2022,SITE01,P00263,TRUE,2,41,0,0,3,Adjusted,0.312
1/17/2022,SITE01,P00263,FALSE,0,41,0,0,2,Adjusted,0.052
1/24/2022,SITE01,P00263,TRUE,1,40,0,0,2,Adjusted,0.196
1/31/2022,SITE01,P00263,FALSE,1,39,0,0,1,Baseline,0
2/7/2022,SITE01,P00263,FALSE,5,34,0,0,2,Adjusted,-0.153
2/14/2022,SITE01,P00263,TRUE,3,31,0,0,3,Adjusted,0.21
2/21/2022,SITE01,P00263,TRUE,1,30,0,0,2,Baseline,0
2/28/2022,SITE01,P00263,FALSE,2,28,0,0,2,Baseline,0
3/7/2022,SITE01,P00263,TRUE,1,27,0,0,2,Baseline,0
3/14/2022,SITE01,P00263,TRUE,5,22,0,0,3,Adjusted,0.328
3/21/2022,SITE01,P00263,FALSE,0,22,0,0,2,Baseline,0
3/28/2022,SITE01,P00263,TRUE,1,21,0,0,2,Baseline,0
4/4/2022,SITE01,P00263,FALSE,5,32,0,0,2,Baseline,0
4/11/2022,SITE01,P00263,TRUE,4,28,0,0,2,Baseline,0
4/18/2022,SITE01,P00263,TRUE,5,23,0,0,3,Adjusted,0.093
4/25/2022,SITE01,P00263,TRUE,1,22,0,0,3,Baseline,0
5/2/2022,SITE01,P00263,FALSE,1,21,0,0,3,Baseline,0
5/9/2022,SITE01,P00263,FALSE,1,20,0,0,2,Baseline,0
5/16/2022,SITE01,P00263,TRUE,4,29,0,0,4,Adjusted,0.312
5/23/2022,SITE01,P00263,TRUE,4,25,0,0,3,Baseline,0
5/30/2022,SITE01,P00263,TRUE,5,20,0,0,3,Baseline,0
6/6/2022,SITE01,P00263,FALSE,4,26,0,0,3,Baseline,0
6/13/2022,SITE01,P00263,TRUE,1,25,0,0,3,Baseline,0
6/20/2022,SITE01,P00263,TRUE,1,24,0,0,3,Baseline,0
6/27/2022,SITE01,P00263,TRUE,4,20,0,0,3,Baseline,0
7/4/2022,SITE01,P00263,FALSE,1,19,0,0,3,Baseline,0
7/11/2022,SITE01,P00263,FALSE,3,28,0,0,3,Baseline,0
7/18/2022,SITE01,P00263,FALSE,5,23,0,0,3,Baseline,0
7/25/2022,SITE01,P00263,FALSE,2,21,0,0,2,Baseline,0
8/1/2022,SITE01,P00263,TRUE,5,33,0,0,3,Baseline,0
8/8/2022,SITE01,P00263,FALSE,0,33,0,0,3,Baseline,0
8/15/2022,SITE01,P00263,FALSE,3,30,0,0,3,Baseline,0
8/22/2022,SITE01,P00263,TRUE,3,27,0,0,3,Baseline,0
8/29/2022,SITE01,P00263,FALSE,1,26,0,0,3,Baseline,0
9/5/2022,SITE01,P00263,FALSE,1,25,0,0,3,Baseline,0
9/12/2022,SITE01,P00263,FALSE,2,23,0,0,2,Baseline,0
9/19/2022,SITE01,P00263,FALSE,3,20,0,0,2,Baseline,0
9/26/2022,SITE01,P00263,TRUE,0,20,0,0,2,Baseline,0
10/3/2022,SITE01,P00263,TRUE,0,20,0,0,2,Baseline,0
10/10/2022,SITE01,P00263,TRUE,0,20,0,0,1,Adjusted,0.106
10/17/2022,SITE01,P00263,TRUE,0,20,0,0,1,Baseline,0
10/24/2022,SITE01,P00263,FALSE,0,20,0,0,1,Baseline,0
10/31/2022,SITE01,P00263,FALSE,0,20,0,0,1,Adjusted,0.115
11/7/2022,SITE01,P00263,TRUE,1,19,0,0,1,Baseline,0
11/14/2022,SITE01,P00263,TRUE,2,17,0,0,0,Adjusted,0.095
11/21/2022,SITE01,P00263,FALSE,2,35,0,0,1,Baseline,0
11/28/2022,SITE01,P00263,FALSE,1,34,0,0,1,Baseline,0
12/5/2022,SITE01,P00263,FALSE,0,34,0,0,1,Baseline,0
12/12/2022,SITE01,P00263,TRUE,2,32,0,0,1,Baseline,0
12/19/2022,SITE01,P00263,TRUE,3,29,0,0,1,Baseline,0
12/26/2022,SITE01,P00263,TRUE,4,25,0,0,2,Adjusted,0.147
1/2/2023,SITE01,P00263,TRUE,1,24,0,0,2,Baseline,0
1/9/2023,SITE01,P00263,TRUE,3,21,0,0,2,Baseline,0
1/16/2023,SITE01,P00263,FALSE,1,20,0,0,2,Baseline,0
1/23/2023,SITE01,P00263,FALSE,0,20,0,0,2,Baseline,0
1/30/2023,SITE01,P00263,TRUE,0,20,0,0,2,Adjusted,-0.07
2/6/2023,SITE01,P00263,TRUE,3,28,0,0,2,Baseline,0
2/13/2023,SITE01,P00263,TRUE,4,24,0,0,2,Baseline,0
2/20/2023,SITE01,P00263,TRUE,1,23,0,0,2,Baseline,0
2/27/2023,SITE01,P00263,FALSE,11,30,0,0,3,Baseline,0
3/6/2023,SITE01,P00263,TRUE,1,29,0,0,3,Adjusted,0.06
3/13/2023,SITE01,P00263,TRUE,4,25,0,0,3,Baseline,0
3/20/2023,SITE01,P00263,TRUE,2,23,0,0,4,Adjusted,0.15
3/27/2023,SITE01,P00263,FALSE,3,20,0,0,3,Baseline,0
4/3/2023,SITE01,P00263,TRUE,4,16,0,0,4,Baseline,0
4/10/2023,SITE01,P00263,TRUE,5,11,0,0,4,Baseline,0
4/17/2023,SITE01,P00263,FALSE,1,10,0,0,4,Baseline,0
4/24/2023,SITE01,P00263,TRUE,3,7,0,0,3,Baseline,0
5/1/2023,SITE01,P00263,TRUE,2,15,0,0,4,Adjusted,0.218
5/8/2023,SITE01,P00263,TRUE,2,26,0,0,3,Baseline,0
5/15/2023,SITE01,P00263,FALSE,0,26,0,0,3,Baseline,0
5/22/2023,SITE01,P00263,FALSE,4,22,0,0,3,Adjusted,0.195
5/29/2023,SITE01,P00263,FALSE,2,20,0,0,2,Baseline,0
6/5/2023,SITE01,P00263,FALSE,10,29,0,0,3,Baseline,0
6/12/2023,SITE01,P00263,TRUE,1,28,0,0,3,Baseline,0
6/19/2023,SITE01,P00263,FALSE,2,26,0,0,3,Baseline,0
6/26/2023,SITE01,P00263,TRUE,5,21,0,0,3,Adjusted,-0.237
7/3/2023,SITE01,P00263,FALSE,3,34,0,0,4,Baseline,0
7/10/2023,SITE01,P00263,FALSE,1,33,0,0,4,Adjusted,0.296
7/17/2023,SITE01,P00263,TRUE,4,29,0,0,3,Baseline,0
7/24/2023,SITE01,P00263,TRUE,2,27,0,0,4,Baseline,0
7/31/2023,SITE01,P00263,TRUE,0,27,0,0,2,Baseline,0
8/7/2023,SITE01,P00263,TRUE,3,24,0,0,2,Adjusted,-0.13
8/14/2023,SITE01,P00263,TRUE,1,23,0,0,2,Baseline,0
8/21/2023,SITE01,P00263,TRUE,4,19,0,0,2,Baseline,0
8/28/2023,SITE01,P00263,FALSE,1,28,0,0,2,Adjusted,0.056
9/4/2023,SITE01,P00263,FALSE,2,26,0,0,2,Baseline,0
9/11/2023,SITE01,P00263,TRUE,0,26,0,0,2,Baseline,0
9/18/2023,SITE01,P00263,TRUE,1,25,0,0,1,Baseline,0
9/25/2023,SITE01,P00263,TRUE,2,23,0,0,2,Adjusted,0.242
10/2/2023,SITE01,P00263,TRUE,1,22,0,0,1,Baseline,0
10/9/2023,SITE01,P00263,FALSE,1,21,0,0,2,Baseline,0
10/16/2023,SITE01,P00263,TRUE,2,19,0,0,1,Baseline,0
10/23/2023,SITE01,P00263,FALSE,5,33,0,0,2,Adjusted,0.242
10/30/2023,SITE01,P00263,FALSE,2,31,0,0,2,Baseline,0
11/6/2023,SITE01,P00263,FALSE,2,29,0,0,2,Baseline,0
11/13/2023,SITE01,P00263,TRUE,1,28,0,0,2,Baseline,0
11/20/2023,SITE01,P00263,FALSE,2,26,0,0,2,Baseline,0
11/27/2023,SITE01,P00263,TRUE,2,24,0,0,3,Adjusted,0.217
12/4/2023,SITE01,P00263,TRUE,4,20,0,0,2,Baseline,0
12/11/2023,SITE01,P00263,TRUE,3,17,0,0,3,Baseline,0
12/18/2023,SITE01,P00263,FALSE,5,12,0,0,3,Baseline,0
12/25/2023,SITE01,P00263,FALSE,4,29,0,0,3,Baseline,0
1/1/2024,SITE01,P00263,TRUE,3,26,0,0,3,Baseline,0
1/8/2024,SITE01,P00263,TRUE,0,26,0,0,3,Baseline,0
1/15/2024,SITE01,P00263,FALSE,3,23,0,0,3,Baseline,0
1/22/2024,SITE01,P00263,TRUE,5,33,0,0,3,Baseline,0
1/29/2024,SITE01,P00263,TRUE,1,32,0,0,3,Baseline,0
2/5/2024,SITE01,P00263,TRUE,7,25,0,0,3,Baseline,0
2/12/2024,SITE01,P00263,FALSE,15,22,0,0,4,Adjusted,-0.144
2/19/2024,SITE01,P00263,FALSE,1,21,0,0,5,Baseline,0
2/26/2024,SITE01,P00263,FALSE,4,38,0,0,4,Baseline,0
3/4/2024,SITE01,P00263,TRUE,2,36,0,0,5,Baseline,0
3/11/2024,SITE01,P00263,TRUE,4,32,0,0,5,Baseline,0
3/18/2024,SITE01,P00263,TRUE,1,31,0,0,4,Baseline,0
3/25/2024,SITE01,P00263,FALSE,5,26,0,0,5,Adjusted,0.123
4/1/2024,SITE01,P00263,TRUE,2,24,0,0,5,Adjusted,0.212
4/8/2024,SITE01,P00263,TRUE,6,18,0,0,3,Baseline,0
4/15/2024,SITE01,P00263,FALSE,7,11,0,0,4,Baseline,0
4/22/2024,SITE01,P00263,FALSE,2,19,0,0,3,Baseline,0
4/29/2024,SITE01,P00263,TRUE,2,38,0,0,4,Baseline,0
5/6/2024,SITE01,P00263,FALSE,2,36,0,0,3,Baseline,0
5/13/2024,SITE01,P00263,FALSE,9,27,0,0,5,Adjusted,0.208
5/20/2024,SITE01,P00263,FALSE,8,19,0,0,4,Baseline,0
5/27/2024,SITE01,P00263,FALSE,10,27,0,0,6,Baseline,0
6/3/2024,SITE01,P00263,TRUE,3,24,0,0,6,Baseline,0
6/10/2024,SITE01,P00263,TRUE,5,19,0,0,5,Baseline,0
6/17/2024,SITE01,P00263,FALSE,1,36,0,0,5,Baseline,0
6/24/2024,SITE01,P00263,TRUE,4,32,0,0,5,Baseline,0
7/1/2024,SITE01,P00263,TRUE,3,29,0,0,7,Adjusted,0.207
7/8/2024,SITE01,P00263,TRUE,1,28,0,0,5,Adjusted,0.208
7/15/2024,SITE01,P00263,TRUE,2,26,0,0,4,Baseline,0
7/22/2024,SITE01,P00263,TRUE,4,22,0,0,3,Adjusted,0.087
7/29/2024,SITE01,P00263,TRUE,1,21,0,0,3,Baseline,0
8/5/2024,SITE01,P00263,TRUE,3,18,0,0,2,Adjusted,-0.086
8/12/2024,SITE01,P00263,TRUE,1,17,0,0,3,Baseline,0
8/19/2024,SITE01,P00263,FALSE,6,29,0,0,3,Baseline,0
8/26/2024,SITE01,P00263,FALSE,6,23,0,0,3,Adjusted,0.216
9/2/2024,SITE01,P00263,TRUE,3,20,0,0,3,Adjusted,-0.214
9/9/2024,SITE01,P00263,TRUE,1,19,0,0,3,Baseline,0
9/16/2024,SITE01,P00263,TRUE,0,19,0,0,3,Baseline,0
9/23/2024,SITE01,P00263,TRUE,2,37,0,0,3,Baseline,0
9/30/2024,SITE01,P00263,TRUE,3,34,0,0,3,Adjusted,0.276
10/7/2024,SITE01,P00263,FALSE,1,33,0,0,2,Adjusted,-0.074
10/14/2024,SITE01,P00263,TRUE,2,31,0,0,2,Baseline,0
10/21/2024,SITE01,P00263,TRUE,3,28,0,0,2,Adjusted,0.315
10/28/2024,SITE01,P00263,FALSE,3,25,0,0,2,Baseline,0
11/4/2024,SITE01,P00263,TRUE,0,25,0,0,2,Baseline,0
11/11/2024,SITE01,P00263,FALSE,2,23,0,0,2,Baseline,0
11/18/2024,SITE01,P00263,TRUE,2,21,0,0,2,Baseline,0
11/25/2024,SITE01,P00263,FALSE,0,21,0,0,1,Baseline,0
12/2/2024,SITE01,P00263,FALSE,5,16,0,0,2,Adjusted,-0.193
12/9/2024,SITE01,P00263,FALSE,1,15,0,0,2,Baseline,0
12/16/2024,SITE01,P00263,FALSE,2,35,0,0,2,Baseline,0
12/23/2024,SITE01,P00263,FALSE,0,35,0,0,2,Adjusted,0.225
1/3/2022,SITE01,P00264,TRUE,0,37,0,0,0,Baseline,0
1/10/2022,SITE01,P00264,FALSE,2,35,0,0,1,Baseline,0
1/17/2022,SITE01,P00264,TRUE,0,35,0,0,1,Baseline,0
1/24/2022,SITE01,P00264,TRUE,0,35,0,0,1,Baseline,0
1/31/2022,SITE01,P00264,TRUE,1,34,0,0,1,Adjusted,-0.121
2/7/2022,SITE01,P00264,FALSE,2,32,0,0,1,Baseline,0
2/14/2022,SITE01,P00264,FALSE,0,32,0,0,1,Baseline,0
2/21/2022,SITE01,P00264,FALSE,1,31,0,0,1,Baseline,0
2/28/2022,SITE01,P00264,TRUE,1,30,0,0,1,Baseline,0
3/7/2022,SITE01,P00264,TRUE,2,28,0,0,1,Adjusted,0.076
3/14/2022,SITE01,P00264,FALSE,0,28,0,0,1,Adjusted,-0.226
3/21/2022,SITE01,P00264,TRUE,0,28,0,0,1,Baseline,0
3/28/2022,SITE01,P00264,TRUE,0,28,0,0,1,Baseline,0
4/4/2022,SITE01,P00264,TRUE,0,28,0,0,1,Baseline,0
4/11/2022,SITE01,P00264,TRUE,0,28,0,0,0,Baseline,0
4/18/2022,SITE01,P00264,FALSE,1,27,0,0,0,Baseline,0
4/25/2022,SITE01,P00264,TRUE,0,27,0,0,0,Baseline,0
5/2/2022,SITE01,P00264,TRUE,2,25,0,0,0,Baseline,0
5/9/2022,SITE01,P00264,TRUE,0,25,0,0,0,Baseline,0
5/16/2022,SITE01,P00264,FALSE,2,23,0,0,0,Adjusted,-0.158
5/23/2022,SITE01,P00264,FALSE,0,23,0,0,1,Baseline,0
5/30/2022,SITE01,P00264,TRUE,1,33,0,0,1,Adjusted,0.203
6/6/2022,SITE01,P00264,TRUE,1,32,0,0,1,Baseline,0
6/13/2022,SITE01,P00264,TRUE,0,32,0,0,1,Baseline,0
6/20/2022,SITE01,P00264,FALSE,1,31,0,0,1,Baseline,0
6/27/2022,SITE01,P00264,FALSE,0,31,0,0,1,Baseline,0
7/4/2022,SITE01,P00264,FALSE,0,31,0,0,1,Baseline,0
7/11/2022,SITE01,P00264,TRUE,0,31,0,0,0,Baseline,0
7/18/2022,SITE01,P00264,FALSE,0,31,0,0,0,Baseline,0
7/25/2022,SITE01,P00264,FALSE,1,30,0,0,0,Baseline,0
8/1/2022,SITE01,P00264,FALSE,3,27,0,0,1,Adjusted,0.082
8/8/2022,SITE01,P00264,FALSE,0,27,0,0,1,Baseline,0
8/15/2022,SITE01,P00264,TRUE,0,27,0,0,1,Baseline,0
8/22/2022,SITE01,P00264,TRUE,1,26,0,0,1,Baseline,0
8/29/2022,SITE01,P00264,TRUE,0,26,0,0,1,Adjusted,0.212
9/5/2022,SITE01,P00264,FALSE,0,26,0,0,1,Baseline,0
9/12/2022,SITE01,P00264,TRUE,0,26,0,0,1,Adjusted,0.098
9/19/2022,SITE01,P00264,TRUE,1,25,0,0,1,Baseline,0
9/26/2022,SITE01,P00264,TRUE,1,24,0,0,0,Baseline,0
10/3/2022,SITE01,P00264,TRUE,0,24,0,0,0,Baseline,0
10/10/2022,SITE01,P00264,TRUE,0,24,0,0,0,Baseline,0
10/17/2022,SITE01,P00264,TRUE,1,23,0,0,0,Adjusted,0.096
10/24/2022,SITE01,P00264,TRUE,0,23,0,0,0,Adjusted,0.265
10/31/2022,SITE01,P00264,TRUE,0,23,0,0,0,Baseline,0
11/7/2022,SITE01,P00264,TRUE,0,23,0,0,0,Baseline,0
11/14/2022,SITE01,P00264,TRUE,0,23,0,0,0,Adjusted,0.375
11/21/2022,SITE01,P00264,FALSE,0,23,0,0,0,Baseline,0
11/28/2022,SITE01,P00264,TRUE,0,23,0,3,0,Baseline,0
12/5/2022,SITE01,P00264,TRUE,0,23,0,0,0,Baseline,0
12/12/2022,SITE01,P00264,TRUE,0,23,0,0,0,Baseline,0
12/19/2022,SITE01,P00264,TRUE,1,31,0,0,0,Baseline,0
12/26/2022,SITE01,P00264,FALSE,0,31,0,0,0,Baseline,0
1/2/2023,SITE01,P00264,FALSE,0,31,0,0,0,Adjusted,0.307
1/9/2023,SITE01,P00264,FALSE,4,27,0,0,1,Baseline,0
1/16/2023,SITE01,P00264,TRUE,0,27,0,0,1,Adjusted,0.261
1/23/2023,SITE01,P00264,TRUE,1,26,0,0,1,Baseline,0
1/30/2023,SITE01,P00264,TRUE,1,25,0,0,1,Baseline,0
2/6/2023,SITE01,P00264,FALSE,6,27,0,0,1,Baseline,0
2/13/2023,SITE01,P00264,TRUE,1,26,0,0,2,Baseline,0
2/20/2023,SITE01,P00264,TRUE,0,26,0,0,2,Baseline,0
2/27/2023,SITE01,P00264,TRUE,0,26,0,0,2,Baseline,0
3/6/2023,SITE01,P00264,TRUE,1,25,0,0,1,Baseline,0
3/13/2023,SITE01,P00264,FALSE,1,24,0,0,2,Adjusted,0.35
3/20/2023,SITE01,P00264,TRUE,1,23,0,0,1,Baseline,0
3/27/2023,SITE01,P00264,FALSE,0,23,0,0,1,Baseline,0
4/3/2023,SITE01,P00264,TRUE,0,23,0,0,1,Baseline,0
4/10/2023,SITE01,P00264,TRUE,0,23,0,0,0,Adjusted,0.165
4/17/2023,SITE01,P00264,FALSE,0,23,0,0,0,Baseline,0
4/24/2023,SITE01,P00264,TRUE,0,23,0,0,0,Adjusted,0.09
5/1/2023,SITE01,P00264,FALSE,1,34,0,0,0,Adjusted,-0.089
5/8/2023,SITE01,P00264,FALSE,1,33,0,0,0,Baseline,0
5/15/2023,SITE01,P00264,FALSE,1,32,0,0,0,Baseline,0
5/22/2023,SITE01,P00264,TRUE,1,31,0,0,0,Baseline,0
5/29/2023,SITE01,P00264,FALSE,1,30,0,0,1,Adjusted,0.284
6/5/2023,SITE01,P00264,TRUE,0,30,0,0,1,Baseline,0
6/12/2023,SITE01,P00264,TRUE,0,30,0,0,1,Baseline,0
6/19/2023,SITE01,P00264,FALSE,1,29,0,0,1,Baseline,0
6/26/2023,SITE01,P00264,FALSE,2,27,0,0,1,Baseline,0
7/3/2023,SITE01,P00264,FALSE,0,27,0,0,1,Baseline,0
7/10/2023,SITE01,P00264,TRUE,0,27,0,0,1,Baseline,0
7/17/2023,SITE01,P00264,TRUE,0,27,0,0,0,Adjusted,-0.279
7/24/2023,SITE01,P00264,FALSE,0,27,0,0,0,Baseline,0
7/31/2023,SITE01,P00264,FALSE,0,27,0,0,0,Baseline,0
8/7/2023,SITE01,P00264,FALSE,0,27,0,0,0,Baseline,0
8/14/2023,SITE01,P00264,FALSE,0,27,0,0,0,Baseline,0
8/21/2023,SITE01,P00264,FALSE,0,27,0,0,0,Baseline,0
